id,value
flare.Person100007846.Jumper110226993,52
flare.Obstruction103839993.Barrier102796623,52
flare.Weapon104565375.Missile103773504,52
flare.PhysicalCondition114034177.Disorder114052403,51
flare.Tract108673395.PublicSquare108619620,51
flare.Collection107951464.Class107997703,51
flare.GroupAction101080366.Resistance101169317,51
flare.MythicalBeing109484664.MythicalMonster109492123,51
flare.Infielder110205457.Shortstop110592986,51
flare.SpeechAct107160883.Objection107208338,51
flare.Way104564698.Passage103895293,51
flare.ImaginaryBeing109483738.MythicalBeing109484664,51
flare.Objection107208338.Protest107210225,51
flare.Person100007846.Perceiver109626589,51
flare.GeographicalArea108574314.RiverBasin108518940,50
flare.AdministrativeDistrict108491826.Township108672199,50
flare.Worker109632518.TradeUnionist110720964,50
flare.City108524735.NationalCapital108691669,50
flare.SpeechAct107160883.Command107168131,50
flare.PenalInstitution103907654.CorrectionalInstitution103111690,50
flare.Building102913152.GovernmentBuilding103449564,50
flare.CorrectionalInstitution103111690.Prison104005630,50
flare.ImportantPerson110200781.Socialite110619409,50
flare.Creator109614315.Farmer110078806,50
flare.Ensemble108188235.PopGroup108249752,50
flare.Instrumentality103575240.Weaponry104566257,49
flare.Person100007846.User110741590,49
flare.CommissionedNavalOfficer109943541.FlagOfficer110094584,49
flare.Cook109963320.Chef109963574,49
flare.Suitability104715487.Fitness104716864,49
flare.National109625401.Patriot110407310,49
flare.Storm111462526.Windstorm111527014,49
flare.Fitness104716864.Qualification104717139,49
flare.FlagOfficer110094584.Admiral109771204,49
flare.Literate110266328.Writer110801291,49
flare.Quality104723816.Suitability104715487,49
flare.Writer110801291.Diarist110011486,49
flare.Person100007846.Literate110266328,49
flare.SkilledWorker110605985.Cook109963320,49
flare.Space108652970.Seat108647616,48
flare.Business108061042.Chain108057816,48
flare.Area108497294.Space108652970,48
flare.Seat108647945.CountyTown108547300,48
flare.Chain108057816.RestaurantChain108061801,48
flare.Reporter110521662.TelevisionReporter110698368,47
flare.ReligiousPerson109628382.Believer109847727,47
flare.Application106570110.Browser106571301,47
flare.Musician110340312.Violinist110754578,47
flare.Creator109614315.Choreographer109920283,47
flare.Coach109931640.BaseballCoach109841515,47
flare.Rank114429985.MilitaryRank114431471,47
flare.Inquiry105797597.Experiment105798043,47
flare.Broadcaster109875786.Announcer109795124,47
flare.Experiment105798043.Trial105799212,47
flare.Firm108059870.LawFirm108064039,46
flare.Organization108008335.Polity108050385,46
flare.Covering103122748.Clothing103051540,46
flare.Ice-skater110196490.Speedskater110634849,46
flare.Polity108050385.Government108050678,46
flare.Passage103895293.Passageway103895585,46
flare.GraduateSchool108282696.MedicalSchool108283507,46
flare.Teacher110694258.Missionary110322957,46
flare.ImportantPerson110200781.Celebrity109903153,46
flare.Skater110604491.Ice-skater110196490,46
flare.Saying107151380.Motto107152259,46
flare.Engineer109615807.Programmer110481268,46
flare.Singer110599806.Contralto109961198,46
flare.Creator109614315.Originator110383816,45
flare.Conductor109952539.Bandleader109837201,45
flare.Adult109605289.Conservative109957156,45
flare.Windstorm111527014.Cyclone111443721,45
flare.Station104306080.PowerStation103996655,44
flare.Lawman110249459.Deputy110005548,44
flare.Work100575741.Investigation100633864,44
flare.Criminal109977660.Thief110707804,44
flare.Procedure101023820.Rule105846932,44
flare.Highway103519981.Interstate103581354,44
flare.Scientist110560637.Mathematician110301261,44
flare.School108276720.PrivateSchool108411170,44
flare.Serviceman110582746.AirForceOfficer109780828,44
flare.Mishap107314427.Accident107301336,44
flare.Court108329453.SupremeCourt108336188,44
flare.Male109624168.Man110287213,44
flare.Happening107283608.NewsEvent107400831,44
flare.Structure104341686.Tower104460130,44
flare.Digit113741022.Four113744304,44
flare.Artist109812338.Maestro110280130,44
flare.Happening107283608.Change107296428,44
flare.SecretAgent110569411.Spy110641755,44
flare.Misfortune107304852.Mishap107314427,44
flare.Artifact100021939.Article100022903,43
flare.Ware104550840.Tableware104381994,43
flare.Leader109623038.Hero110325013,43
flare.VascularPlant113083586.WoodyPlant113103136,43
flare.Head110162991.GeneralManager110125697,43
flare.Interface106575227.GraphicalUserInterface106575681,43
flare.SocialEvent107288639.Affair107447261,43
flare.GraduateSchool108282696.BusinessSchool108281812,43
flare.Placental101886756.Carnivore102075296,43
flare.Line108593262.Path109387222,43
flare.Formation108426461.Line108430568,43
flare.Network103820728.ComputerNetwork103085333,43
flare.System104377057.Network103820728,43
flare.Cartoon106780678.ComicStrip107003352,43
flare.Cyclone111443721.Hurricane111467018,43
flare.Article100022903.Ware104550840,43
flare.Award106696483.AcademicDegree106697331,43
flare.Nutriment107570720.Dish107557434,42
flare.Bishop109857200.Archbishop109805151,42
flare.Thing100002452.Part109385911,42
flare.Originator110383816.Pioneer110434725,42
flare.Musician110340312.Saxophonist110554243,42
flare.PersonalComputer103918480.PortableComputer103985232,42
flare.Community107941729.Biome107941945,42
flare.Device103183080.ElectronicDevice103277771,42
flare.NaturalElevation109366317.Hill109303008,42
flare.Material114580897.Paper114974264,42
flare.DramaticComposition107007684.Script107009946,42
flare.Device103183080.ElectricalDevice103269401,42
flare.Movement108464601.PoliticalMovement108472335,42
flare.Rule105846932.Algorithm105847438,42
flare.Artist109812338.Printmaker110475687,42
flare.Murder100220522.Slaughter100223983,42
flare.WordPicture107201804.Portrayal107202391,42
flare.Group100031264.Community107941729,42
flare.Person100007846.Case109898892,42
flare.Infielder110205457.Catcher109901143,42
flare.Intellectual109621545.Visionary110756433,42
flare.Aristocrat109807754.FemaleAristocrat110083823,42
flare.Firearm103343853.Rifle104090263,42
flare.ClassificationSystem105727220.FileSystem105732614,41
flare.Medium106254669.StorageMedium106263762,41
flare.Athlete109820263.Hurdler110193864,41
flare.ClassicalMusic107025900.Opera107026352,41
flare.Container103094503.Vessel104531098,41
flare.Writer110794014.Lyricist110277912,41
flare.GovernmentDepartment108119821.FederalDepartment108122141,41
flare.Design103178782.Emblem103282591,41
flare.Radical110503452.Anarchist109791816,41
flare.Placental101886756.Ungulate102370806,41
flare.Decoration103169390.Design103178782,41
flare.NaturalObject100019128.CelestialBody109239740,41
flare.Musician110340312.Organist110382825,40
flare.District108552138.Enclave108553132,40
flare.TransferredProperty113252973.Outgo113275288,40
flare.Domain108556491.Empire108557482,40
flare.Building102913152.Restaurant104081281,40
flare.Conservative109957156.Rightist110531227,40
flare.Car102958343.Subcompact104347119,40
flare.Nutriment107570720.Course107556970,40
flare.Condition113920835.PsychologicalState114373582,40
flare.Announcer109795124.SportsAnnouncer110639637,40
flare.Show106619065.Performance106891493,40
flare.Worker109632518.Boatman109861946,40
flare.Outgo113275288.Cost113275847,40
flare.Season115239579.FootballSeason115240998,39
flare.Broadcast106619428.GameShow106621061,39
flare.LocalDepartment108120384.PoliceDepartment108121542,39
flare.Magazine106595351.NewsMagazine106596474,39
flare.Content105809192.Acculturation105984936,39
flare.Businessperson109882716.Accountant109761403,39
flare.Artist109812338.Illustrator109812068,39
flare.Scientist110560637.Psychologist110488865,39
flare.Artifact100021939.Surface104362025,39
flare.Merchant110309896.Trader110720453,39
flare.Scientist110560637.ResearchWorker110523076,39
flare.Quality104723816.Power105190804,39
flare.Explorer110072708.Diver110019552,39
flare.PsychologicalState114373582.CognitiveState105669934,39
flare.Meeting108307589.Convention108309086,39
flare.WoodyPlant113103136.Tree113104059,39
flare.Acculturation105984936.Meme105985126,39
flare.Activity100407535.Attempt100786195,39
flare.Instrumentality103575240.Connection103091374,39
flare.Word106286395.Neologism106294441,39
flare.Speaker110630188.Narrator110345804,39
flare.Relative110235549.Sibling110595164,39
flare.SpiritualBeing109504135.Spirit109545324,39
flare.PortableComputer103985232.Laptop103642806,38
flare.Standard107260623.Scale113850304,38
flare.Dancer109989502.BalletDancer109834699,38
flare.BodyOfWater109225146.Gulf109296121,38
flare.Person100007846.DomesticPartner110024362,38
flare.NongovernmentalOrganization108009834.Denomination108146782,38
flare.Speech107109196.Non-standardSpeech107155081,38
flare.Communicator109610660.Correspondent109966554,38
flare.Line107012534.Heading106343971,38
flare.Adult109605289.Pledger110441694,38
flare.Believer109847727.Mystic110343554,38
flare.Non-standardSpeech107155081.Dialect107155661,38
flare.MusicalComposition107037465.Suite107047011,38
flare.Company108058098.DrugCompany108002578,38
flare.SocialGroup107950920.PoliticalSystem108367880,38
flare.Woman110787470.Girl110129825,38
flare.Firm108059870.Corporation108059412,38
flare.Person100007846.Achiever109762821,38
flare.TaxonomicGroup107992450.Genus108108972,38
flare.Building102913152.OfficeBuilding103842012,38
flare.Text106387980.Line107012534,38
flare.Leader109623038.MilitaryLeader110316862,38
flare.Aviator109826204.Pilot110433164,37
flare.Company108058098.BroadcastingCompany108002015,37
flare.Creation103129123.Remake104074329,37
flare.Traveler109629752.Astronaut109818022,37
flare.Force108208016.Paramilitary108207209,37
flare.Achiever109762821.FirstLady110092880,37
flare.Paper114974264.Card102962545,37
flare.Aristocrat109807754.Princess110474064,37
flare.BodyOfWater109225146.Sea109426788,37
flare.Murderer110338707.MassMurderer110298343,37
flare.User110741590.Consumer109612848,37
flare.Expert109617867.Analyst109790482,37
flare.Clique108240633.Cabal108241798,37
flare.Set108240169.Clique108240633,37
flare.Possession100032613.Liabilities113396054,37
flare.Resistance101169317.Rebellion101177327,36
flare.Mechanism103738472.Automaton102761392,36
flare.Instrumentality103575240.Implement103563967,36
flare.Device103183080.MusicalInstrument103800933,36
flare.Activity100407535.Practice100410247,36
flare.Victim110752093.Martyr110296618,36
flare.Visionary110756433.Diviner110020031,36
flare.Company108058098.HoldingCompany108185369,36
flare.Photographer110426749.Cameraman109889539,36
flare.Coach109931640.HockeyCoach110179207,36
flare.Diviner110020031.Prophet110483530,36
flare.Record106647206.History106514093,36
flare.Boatman109861946.Oarsman110368920,35
flare.Craft103125870.Spacecraft104264914,35
flare.Game100455599.ParlorGame100501722,35
flare.Relative110235549.Spouse110640620,35
flare.Emblem103282591.Flag103354903,35
flare.Peer110412910.LifePeer110260943,35
flare.Concept105835747.Whole105869584,35
flare.Broadcast106619428.TalkShow106620227,35
flare.MilitaryVehicle103764276.Warship104552696,35
flare.Facility103315023.TransportationSystem104473432,35
flare.Tableware104381994.Crockery103133538,35
flare.Missile103773504.GuidedMissile103466162,35
flare.Violence100965404.Riot101170502,34
flare.VascularPlant113083586.Herb112205694,34
flare.Unit109465459.Molecule114682133,34
flare.Lineman110263411.End110056398,34
flare.School108276720.PublicSchool108410282,34
flare.Contest107456188.Race107458453,34
flare.Autoloader102759963.AutomaticFirearm102760429,34
flare.Aggression100964569.Violence100965404,34
flare.Spirit109545324.EvilSpirit109541919,34
flare.Firearm103343853.Pistol103948459,34
flare.Businessperson109882716.Supplier110677271,34
flare.SocialScientist110619642.Sociologist110620758,34
flare.Owner110388924.Restaurateur110524869,34
flare.ReligiousPerson109628382.Religious110518602,34
flare.AdministrativeUnit108077292.Council108310949,34
flare.Thing100002452.Unit109465459,34
flare.Part109385911.BodyPart105220461,34
flare.Camera102942699.DigitalCamera103196062,34
flare.Action100037396.Aggression100964569,34
flare.Firearm103343853.Autoloader102759963,34
flare.Singer110599806.TorchSinger110715881,34
flare.AutomaticFirearm102760429.MachineGun103701391,34
flare.End110056398.TightEnd110710778,34
flare.Representation104076846.Picture103931044,33
flare.Show100520257.Carnival100519333,33
flare.OrganicCompound114727670.Macromolecule114944888,33
flare.Belief105941423.Doctrine105943300,33
flare.Surface104362025.HorizontalSurface103536348,33
flare.Biologist109855630.Zoologist110806222,33
flare.Race107472657.PoliticalCampaign107472929,33
flare.Person100007846.Applicant109607280,33
flare.MusicalComposition107037465.Quintet107041795,33
flare.Book106410904.ReferenceBook106417598,33
flare.Housing103546340.LivingQuarters103679384,33
flare.ParlorGame100501722.BoardGame100502415,33
flare.Heading106343971.Title106345993,33
flare.CelestialBody109239740.Planet109394007,33
flare.Symbol106806469.WrittenSymbol106817623,33
flare.Path109387222.Trail109460312,32
flare.CommercialEnterprise108065093.Cooperative101100877,32
flare.Prosecutor110484858.State'sAttorney110649962,32
flare.Journalist110224578.SportsWriter110640084,32
flare.Vertebrate101471682.Bird101503061,32
flare.Barrier102796623.Dam103160309,32
flare.Adult109605289.Liberal110256756,32
flare.Person100007846.Actor109767197,32
flare.Collection107951464.Assortment108398773,32
flare.HorizontalSurface103536348.Platform103961939,32
flare.TransportationSystem104473432.PublicTransit104018951,32
flare.Actor109767197.Energizer110056103,32
flare.Sibling110595164.Twin110734394,32
flare.CommercialEnterprise108065093.Industry108065234,32
flare.Agency108337324.IndependentAgency108338847,32
flare.Person100007846.MoneyHandler109624980,32
flare.NaturalElevation109366317.Highland109302616,31
flare.Enrollee110059162.Student110665698,31
flare.Line108430568.Rank108431942,31
flare.Person100007846.Enrollee110059162,31
flare.Lawman110249459.Marshal110295951,31
flare.Peripheral103916720.DataInputDevice103163973,31
flare.Airplane102691156.Jet103595860,31
flare.Journalist110224578.Correspondent109966710,31
flare.Petitioner110420031.Solicitor110623354,31
flare.Arrangement105726596.Calendar115173479,31
flare.Criminal109977660.Gangster110120085,31
flare.Name106333653.Appellation106338908,31
flare.Applicant109607280.Petitioner110420031,31
flare.Condition113920835.Difficulty114408086,31
flare.GroupAction101080366.SocialControl101123598,31
flare.Diversion100426928.Celebration100428000,31
flare.Person100007846.Fugitive110115082,31
flare.Alliance108293982.Bloc108171094,31
flare.Discipline105996646.HumanisticDiscipline106153846,31
flare.Jet103595860.Twinjet104503499,31
flare.Collection107951464.Set107996689,31
flare.Correspondent109966710.WarCorrespondent110766718,31
flare.List106481320.Catalog106487897,30
flare.Organizer110383237.Coordinator109963914,30
flare.Marshal110296176.FieldMarshal110086821,30
flare.Ungulate102370806.Odd-toedUngulate102373336,30
flare.Prosecutor110484858.DistrictAttorney110019072,30
flare.Liabilities113396054.Charge113400798,30
flare.CommissionedMilitaryOfficer109943239.Marshal110296176,30
flare.Animal100015388.Invertebrate101905661,30
flare.Company108058098.ShippingCompany108003717,30
flare.Jumper110226803.SkiJumper110605375,30
flare.Way104564698.Path103899328,30
flare.Celebration100428000.Festival100517728,30
flare.Bishop109857200.Cardinal109894143,30
flare.Undertaking100795720.Venture100797878,30
flare.Hotel103542333.Resort108640531,30
flare.Truck104490091.Pickup103930630,30
flare.Possession100032613.Assets113329641,30
flare.Rightist110531227.Monarchist110327824,30
flare.Status113945919.Standing113948136,30
flare.Charge113400798.Levy113308864,30
flare.Contestant109613191.Opposition110379620,30
flare.WrittenCommunication106349220.Code106667317,30
flare.Athlete109820263.Jumper110226803,30
flare.Attempt100786195.Test100791078,30
flare.Levy113308864.Tax113308999,30
flare.Permission106689297.Pass106691083,29
flare.Odd-toedUngulate102373336.Equine102374149,29
flare.Case109898892.Client109985075,29
flare.Company108058098.MiningCompany108003619,29
flare.Structure104341686.SupportingStructure104361095,29
flare.SupportingStructure104361095.Framework103391770,29
flare.Writer110794014.Librettist110258152,29
flare.GeographicalArea108574314.Zone108541841,29
flare.Document106470073.Report107218470,29
flare.Relative110235549.Offspring110373998,29
flare.GraduateSchool108282696.LawSchool108283051,29
flare.NondepositoryFinancialInstitution108419984.InvestmentCompany108070850,29
flare.Act100030358.Acquiring100041899,29
flare.Foodstuff107566340.DairyProduct107843775,29
flare.Facility103315023.Menagerie103745146,29
flare.AtmosphericPhenomenon111425580.Weather111524662,29
flare.Approval106686736.Permission106689297,29
flare.Object100002684.Part103892891,29
flare.Airplane102691156.Airliner102690373,29
flare.PublicTransport104019101.Train104468005,29
flare.WrittenSymbol106817623.Character106818970,29
flare.AdministrativeUnit108077292.RegulatoryAgency108353406,29
flare.Critic109979589.MusicCritic110339856,28
flare.Framework103391770.Window104587648,28
flare.Merchant110309896.Seller110577284,28
flare.Reformer110515194.Abolitionist109756637,28
flare.Discipline105996646.Science105999797,28
flare.SecondarySchool108284481.Academy108279298,28
flare.Evidence106643408.Identification106885083,28
flare.Persuader110418841.Lobbyist110268629,28
flare.Crime100766234.WarCrime100782518,28
flare.Line108593262.Path108616311,28
flare.MoneyHandler109624980.Treasurer110727256,28
flare.Physicist110428004.Astronomer109818343,28
flare.Food107555863.Produce107705711,28
flare.Catalog106487897.Discography106488224,28
flare.Soprano110625546.Mezzo-soprano110313441,28
flare.Land109334396.Cape109233715,28
flare.Acquiring100041899.Acquisition100077419,28
flare.NaturalElevation109366317.Ridge109409512,28
flare.Type106825120.Font106825399,28
flare.MusicalOrganization108246613.Orchestra108248157,28
flare.Communicator109610660.Persuader110418841,28
flare.Course107556970.Dessert107609840,28
flare.Outfielder110386984.RightFielder110387196,28
flare.Specialist110631941.Educationist110045454,28
flare.Set107996689.Trio107986198,28
flare.Noble110271677.Count109969218,28
flare.Player110439851.VolleyballPlayer110759047,28
flare.Area102735688.Enclosure103285912,28
flare.Character106818970.Type106825120,28
flare.Peer110412910.Earl110041373,27
flare.Hall103478907.ConcertHall103086580,27
flare.Crockery103133538.Dish103206908,27
flare.Broadcast106619428.Serial106621447,27
flare.BasicCognitiveProcess105701944.RepresentationalProcess105765159,27
flare.CausalAgent100007347.Agent109190918,27
flare.Girl110129825.Dame109989045,27
flare.Seller110577284.Dealer110721470,27
flare.MilitaryQuarters103763727.Camp102944826,27
flare.Room104105893.Hall103478907,27
flare.HumanisticDiscipline106153846.PerformingArts106157326,27
flare.LivingQuarters103679384.MilitaryQuarters103763727,27
flare.Scientist110560637.Linguist110264437,27
flare.Implement103563967.Tool104451818,27
flare.Publication106589574.Impression106590210,27
flare.SocialGroup107950920.Society107966140,27
flare.Person100007846.Warrior110768585,27
flare.Room104105893.Gallery103412058,27
flare.Disputant109615465.Obstructionist110349243,27
flare.Transmission106251781.Medium106261586,27
flare.PerformingArts106157326.Dancing100428270,27
flare.Clergyman109927451.Curate109983572,27
flare.DairyProduct107843775.Cheese107850329,27
flare.Index106639674.StockIndex106641924,27
flare.Criminal109977660.Pusher110495555,27
flare.Game100455599.AthleticGame100463246,27
flare.Identification106885083.PositiveIdentification106885389,27
flare.Equine102374149.Horse102374451,27
flare.Arrangement105726596.Distribution105729036,27
flare.Impression106590210.Edition106590446,27
flare.Virtue104847482.CardinalVirtue104847600,26
flare.ArmyUnit108190754.Regiment108213817,26
flare.Policeman110448983.Detective110009276,26
flare.AthleticGame100463246.OutdoorGame100464651,26
flare.Vegetarian110747119.Vegan110747424,26
flare.Person100007846.Inhabitant109620078,26
flare.Sport100523513.TeamSport100887544,26
flare.Morality104846770.Good104849241,26
flare.Land109334396.Plain109393605,26
flare.BuildingComplex102914991.Plant103956922,26
flare.Consumer109612848.Eater110042300,26
flare.Good104849241.Virtue104847482,26
flare.Murderer110338707.Assassin109813696,26
flare.Body107965085.Constituency108238156,26
flare.Cost113275847.Payment113278375,26
flare.ElectricalDevice103269401.Circuit103033362,26
flare.Script107009946.Screenplay107012279,26
flare.Offspring110373998.Child109918248,26
flare.Command107168131.Order107168623,26
flare.Traveler109629752.Swimmer110683126,26
flare.LiteraryComposition106364329.Poem106377442,26
flare.War100973077.CivilWar100962567,26
flare.Eater110042300.Vegetarian110747119,26
flare.Organization108008335.Deputation108402442,26
flare.GroupAction101080366.Competition101168569,26
flare.Serial106621447.SoapOpera106622020,26
flare.Perceiver109626589.Spectator110633450,26
flare.Structure104341686.BuildingComplex102914991,26
flare.Quality104723816.Morality104846770,26
flare.Change107296428.Revolution107424109,25
flare.Doctor110020890.Surgeon110679174,25
flare.Car102958343.Electric103268790,25
flare.Beverage107881800.SoftDrink107927197,25
flare.Part103892891.Component103081021,25
flare.System105902872.LegalSystem105903229,25
flare.Holiday115183428.ReligiousHoliday115183802,25
flare.Foodstuff107566340.Ingredient107809096,25
flare.SocialGroup107950920.Kin107969695,25
flare.Deputation108402442.DiplomaticMission108402693,25
flare.Concept105835747.Hypothesis105888929,25
flare.Tract108673395.Plot108674739,25
flare.Happening107283608.Fire107302836,25
flare.Plot108674739.Garden103417345,25
flare.Judge110225219.ChiefJustice109916788,25
flare.Game100455599.CardGame100488225,25
flare.Person100007846.Adventurer109606009,25
flare.ExpressiveStyle107066659.Formulation107069948,25
flare.Writing106359877.Orthography106351202,25
flare.Hypothesis105888929.Model105890249,25
flare.Employee110053808.Clerk109928451,25
flare.Horse102374451.Racehorse102382948,25
flare.MilitaryService108198137.Navy108191701,25
flare.PlanOfAction105902545.System105902872,25
flare.Employee110053808.Workman110791221,25
flare.Diplomat110013927.HighCommissioner110174445,25
flare.Statement106722453.Declaration106725877,25
flare.Musician110340312.Trumpeter110732010,25
flare.Weaponry104566257.Ammunition102703275,25
flare.Ingredient107809096.Flavorer107809368,25
flare.Person100007846.UnwelcomePerson109631129,25
flare.Formula106816935.MolecularFormula106817173,24
flare.Atmosphere114520278.Cyclone114521302,24
flare.Journey100306426.Drive100307631,24
flare.Survival101022178.Custom100413239,24
flare.Story106369829.ShortStory106371999,24
flare.Activity100407535.Continuance101017987,24
flare.Scale113850304.Index113851067,24
flare.Macromolecule114944888.Protein114728724,24
flare.PublicTransport104019101.Bus102924116,24
flare.Outfielder110386984.LeftFielder110387586,24
flare.Concept105835747.Rule105846054,24
flare.Representative110522035.Delegate110000787,24
flare.VisuallyImpairedPerson110757625.BlindPerson109860130,24
flare.Road104096066.Line103671272,24
flare.Weather111524662.Atmosphere114520278,24
flare.Passageway103895585.Corridor103112099,24
flare.Ruler110541229.Regent110516117,24
flare.Organization108008335.Company108187033,24
flare.Continuance101017987.Survival101022178,24
flare.Statement106722453.Formula106816935,24
flare.Person100007846.VisuallyImpairedPerson110757625,24
flare.Ridge109409512.Reef109406793,23
flare.Activity100407535.Grouping101012360,23
flare.Grouping101012360.Categorization101012712,23
flare.Energy114050143.Qi114050559,23
flare.Building102913152.GamblingHouse103413428,23
flare.Belief105941423.Religion105946687,23
flare.Ammunition102703275.Cartridge102971691,23
flare.FemaleAristocrat110083823.Noblewoman110242791,23
flare.Walk104544979.Promenade104010205,23
flare.Power105190804.Control105196375,23
flare.RepresentationalProcess105765159.Symbol105765415,23
flare.Zone108541841.TimeZone108691276,23
flare.GoodHealth114049711.Energy114050143,23
flare.MilitaryService108198137.AirForce108196024,23
flare.Biologist109855630.Botanist109868270,23
flare.Genus108108972.MammalGenus101864707,23
flare.PhysicalCondition114034177.GoodHealth114049711,23
flare.Supporter110677713.Believer109848489,23
flare.MythicalMonster109492123.Dragon109494388,23
flare.CardinalVirtue104847600.TheologicalVirtue104847991,23
flare.Noble110271677.Baron109840520,23
flare.GeologicalFormation109287968.Shore109433442,23
flare.Quality104723816.Asset105154517,23
flare.Expressway103306610.Turnpike104501018,23
flare.Murderer110338707.SerialKiller110581464,23
flare.LocalDepartment108120384.FireDepartment108121117,23
flare.GamblingHouse103413428.Casino102977936,23
flare.Symbol105765415.Emblem106880664,23
flare.Editor110044879.NewspaperEditor110356450,23
flare.Flavorer107809368.Condiment107810907,23
flare.Shore109433442.Seashore109428293,23
flare.Path103899328.Walk104544979,23
flare.Communicator109610660.Informant110205985,23
flare.Person100007846.Follower110099375,22
flare.Appellation106338908.Nickname106337693,22
flare.Plant100017222.Vegetable107707451,22
flare.Dock103216828.Marina103721590,22
flare.Approval106686736.Sanction106687358,22
flare.YagoGeoEntity.Excavation103302121,22
flare.Clothing103051540.Accessory102671780,22
flare.Investigation100633864.Examination100635850,22
flare.Landing103638321.Dock103216828,22
flare.Memorial103743902.NationalMonument103810952,22
flare.Businessperson109882716.Agent109777012,22
flare.Biome107941945.Desert108505573,22
flare.Writer110794014.Compiler109946957,22
flare.ElectronicDevice103277771.PersonalDigitalAssistant103918737,22
flare.Emblem106880664.NationalFlag106882009,22
flare.Court108329453.AppellateCourt108330106,22
flare.GroupAction101080366.Transaction101106808,22
flare.Disorder114052403.NervousDisorder114084880,22
flare.Invertebrate101905661.Arthropod101767661,22
flare.Transaction101106808.Commerce101090446,22
flare.Symbol106806469.Identifier107270601,22
flare.Attack100972621.Penetration100975452,22
flare.Affair107447261.Ceremony107450842,22
flare.MythicalMonster109492123.LegendaryCreature109487022,22
flare.Environment113934596.Sphere114514039,22
flare.Activity100407535.Protection100817680,22
flare.Unfortunate109630641.Amputee109789566,22
flare.Association108049401.Gang108244062,22
flare.TimePeriod115113229.Era115248564,22
flare.Protection100817680.Self-defense100825192,22
flare.Structure104341686.Landing103638321,22
flare.Thief110707804.Plunderer110443170,22
flare.PenalInstitution103907654.Camp102945379,22
flare.Message106598915.Narrative107221094,22
flare.Self-defense100825192.MartialArt100825443,22
flare.Spouse110640620.Consort109958724,21
flare.Outfielder110386984.CenterFielder110387476,21
flare.Message106598915.Promotion107247071,21
flare.Coinage113387877.Coin113388245,21
flare.Software106566077.DatabaseManagementSystem106588785,21
flare.Journey100306426.Tour100310666,21
flare.Terminal104412901.BusTerminal102926288,21
flare.Spot104286128.Cabaret102931417,21
flare.Inhabitant109620078.Resident110523519,21
flare.Organism100004475.Microorganism101326291,21
flare.Prisoner110476086.PrisonerOfWar110476331,21
flare.BodyOfWater109225146.Estuary109274500,21
flare.Resident110523519.Inmate110207370,21
flare.Festival100517728.FilmFestival100517418,21
flare.Currency113385913.Coinage113387877,21
flare.Institution108053576.Religion108081668,21
flare.Missile103773504.BallisticMissile102781338,21
flare.Control105196375.Authority105196582,21
flare.Swimmer110683126.Surfer110679054,21
flare.OutdoorGame100464651.FieldGame100467719,21
flare.Affair107447261.Celebration107450651,21
flare.Whole105869584.Complex105870365,21
flare.Undertaking100795720.Marathon100797361,21
flare.Corridor103112099.Hallway103479952,21
flare.StageDancing100528397.Ballet100528667,21
flare.CognitiveState105669934.Confusion105683582,21
flare.Measure100033615.IndefiniteQuantity113576355,21
flare.PlaceOfBusiness103953020.Spot104286128,21
flare.CommissionedMilitaryOfficer109943239.Lieutenant110259348,21
flare.Dancing100428270.StageDancing100528397,21
flare.Orchestra108248157.SymphonyOrchestra108248856,21
flare.Leader109623038.PresidingOfficer110469346,21
flare.Confusion105683582.Perplexity105685363,21
flare.Kind105839024.Type105840188,21
flare.ClassicalMusic107025900.Concerto107043275,21
flare.Word106286395.Terminology106304059,20
flare.FootballPlayer110101634.Kicker110230580,20
flare.Person100007846.Skidder110605088,20
flare.VascularPlant113083586.Vine113100677,20
flare.Perplexity105685363.Mystery105685538,20
flare.Terminology106304059.MarkupLanguage106787835,20
flare.Soldier110622053.Reservist110523341,20
flare.GroupAction101080366.Engagement101239064,20
flare.ChangeOfState100199130.Improvement100248977,20
flare.Agency108057206.AdvertisingAgency108353912,20
flare.NaturalScience106000400.LifeScience106037298,20
flare.Athlete109820263.Weightlifter110773394,20
flare.Person100007846.UnskilledPerson109632274,20
flare.Money113384557.Fund113358549,20
flare.DigitalComputer103196324.Mainframe103711711,20
flare.Channel109241247.Strait109446115,20
flare.Believer109848489.Apostle109799461,20
flare.Kicker110230580.Place-kicker110436851,20
flare.Science105999797.NaturalScience106000400,20
flare.Reef109406793.CoralReef109256479,20
flare.Dish107557434.SnackFood107712382,20
flare.Workman110791221.Laborer110241300,20
flare.PlaceOfBusiness103953020.Office103841666,20
flare.NaturalObject100019128.Body105216365,20
flare.CityDistrict108537837.EnterpriseZone108690665,20
flare.Engagement101239064.Intervention101240210,20
flare.EvilSpirit109541919.Devil109542339,20
flare.SocialScientist110619642.Anthropologist109796323,20
flare.Carnivore102075296.Feline102120997,20
flare.MediumOfExchange113372961.Money113384557,20
flare.BodyOfWater109225146.Channel109241247,20
flare.PresidingOfficer110469346.President110468962,20
flare.Arrangement105726596.Design105728678,20
flare.Evidence106643408.Clue106643763,19
flare.MusicalInstrument103800933.StringedInstrument104338517,19
flare.Passageway103895585.Tunnel104497962,19
flare.MaleSibling110286084.Brother109876454,19
flare.Land109334396.Landmass109335916,19
flare.ClassicalMusic107025900.Sonata107044088,19
flare.Workplace104602044.Exchange103302487,19
flare.Relative110235549.Kinsman110236946,19
flare.Organism100004475.Mascot110297234,19
